"","park","order","labels","metgrp","sign","num_crit","park_reggrp","label_order","park_dm","park_ord"
"670","ROCR",19,"Sapling Density","Native Subcan. 
 Trends","nonsign",4,"Probable Failure","Sapling Density","ROCR*","ROCR*"
"671","ROCR",20,"Seedling Density","Native Subcan. 
 Trends","nonsign",4,"Probable Failure","Seedling Density","ROCR*","ROCR*"
"672","ROCR",21,"Tree BA","Exotic 
 Trends","nonsign",4,"Probable Failure","Tree BA","ROCR*","ROCR*"
"673","ROCR",22,"Tree Density","Exotic 
 Trends","nonsign",4,"Probable Failure","Tree Density","ROCR*","ROCR*"
"674","ROCR",23,"Sapling BA","Exotic 
 Trends","nonsign",4,"Probable Failure","Sapling BA","ROCR*","ROCR*"
"675","ROCR",24,"Sapling Density","Exotic 
 Trends","signdec_good",4,"Probable Failure","Sapling Density","ROCR*","ROCR*"
"676","ROCR",25,"Seedling Density","Exotic 
 Trends","notmod",4,"Probable Failure","Seedling Density","ROCR*","ROCR*"
"677","WEFA",1,"Sapling Density","Regen. Status","critical",4,"Probable Failure","Sapling Density","WEFA","WEFA"
"678","WEFA",2,"Seedling Density","Regen. Status","caution",4,"Probable Failure","Seedling Density","WEFA","WEFA"
"679","WEFA",3,"% Stocked Plots","Regen. Status","critical",4,"Probable Failure","% Stocked Plots","WEFA","WEFA"
"680","WEFA",4,"Stocking Index","Regen. Status","critical",4,"Probable Failure","Stocking Index","WEFA","WEFA"
"681","WEFA",9,"Deer Browse Impacts","Regen. Status","caution",4,"Probable Failure","Deer Browse Impacts","WEFA","WEFA"
"682","WEFA",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",4,"Probable Failure","Flat Tree Diam. Dist.","WEFA","WEFA"
"683","WEFA",5,"Sapling Composition","Regen. Status","caution",4,"Probable Failure","Sapling Composition","WEFA","WEFA"
"684","WEFA",6,"Seedling Composition","Regen. Status","caution",4,"Probable Failure","Seedling Composition","WEFA","WEFA"
"685","WEFA",7,"Sorensen Sapling","Regen. Status","critical",4,"Probable Failure","Sorensen Sapling","WEFA","WEFA"
"686","WEFA",8,"Sorensen Seedling","Regen. Status","acceptable",4,"Probable Failure","Sorensen Seedling","WEFA","WEFA"
"687","WEFA",10,"Tree BA","Native Canopy 
 Trends","signinc_good",4,"Probable Failure","Tree BA","WEFA","WEFA"
"688","WEFA",11,"Tree Density","Native Canopy 
 Trends","signdec_bad",4,"Probable Failure","Tree Density","WEFA","WEFA"
"689","WEFA",12,"Sapling BA","Native Canopy 
 Trends","nonsign",4,"Probable Failure","Sapling BA","WEFA","WEFA"
"690","WEFA",13,"Sapling Density","Native Canopy 
 Trends","signdec_bad",4,"Probable Failure","Sapling Density","WEFA","WEFA"
"691","WEFA",14,"Seedling Density","Native Canopy 
 Trends","signinc_good",4,"Probable Failure","Seedling Density","WEFA","WEFA"
"692","WEFA",15,"Stocking Index","Native Canopy 
 Trends","nonsign",4,"Probable Failure","Stocking Index","WEFA","WEFA"
"693","WEFA",16,"Tree BA","Native Subcan. 
 Trends","nonsign",4,"Probable Failure","Tree BA","WEFA","WEFA"
"694","WEFA",17,"Tree Density","Native Subcan. 
 Trends","signdec_bad",4,"Probable Failure","Tree Density","WEFA","WEFA"
"695","WEFA",18,"Sapling BA","Native Subcan. 
 Trends","notmod",4,"Probable Failure","Sapling BA","WEFA","WEFA"
"696","WEFA",19,"Sapling Density","Native Subcan. 
 Trends","notmod",4,"Probable Failure","Sapling Density","WEFA","WEFA"
"697","WEFA",20,"Seedling Density","Native Subcan. 
 Trends","signinc_good",4,"Probable Failure","Seedling Density","WEFA","WEFA"
"698","WEFA",21,"Tree BA","Exotic 
 Trends","notmod",4,"Probable Failure","Tree BA","WEFA","WEFA"
"699","WEFA",22,"Tree Density","Exotic 
 Trends","notmod",4,"Probable Failure","Tree Density","WEFA","WEFA"
"700","WEFA",23,"Sapling BA","Exotic 
 Trends","notmod",4,"Probable Failure","Sapling BA","WEFA","WEFA"
"701","WEFA",24,"Sapling Density","Exotic 
 Trends","notmod",4,"Probable Failure","Sapling Density","WEFA","WEFA"
"702","WEFA",25,"Seedling Density","Exotic 
 Trends","notmod",4,"Probable Failure","Seedling Density","WEFA","WEFA"
"703","BOWA",1,"Sapling Density","Regen. Status","critical",3,"Insecure","Sapling Density","BOWA","BOWA"
"704","BOWA",2,"Seedling Density","Regen. Status","caution",3,"Insecure","Seedling Density","BOWA","BOWA"
"705","BOWA",3,"% Stocked Plots","Regen. Status","critical",3,"Insecure","% Stocked Plots","BOWA","BOWA"
"706","BOWA",4,"Stocking Index","Regen. Status","caution",3,"Insecure","Stocking Index","BOWA","BOWA"
"707","BOWA",9,"Deer Browse Impacts","Regen. Status","caution",3,"Insecure","Deer Browse Impacts","BOWA","BOWA"
"708","BOWA",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",3,"Insecure","Flat Tree Diam. Dist.","BOWA","BOWA"
"709","BOWA",5,"Sapling Composition","Regen. Status","critical",3,"Insecure","Sapling Composition","BOWA","BOWA"
"710","BOWA",6,"Seedling Composition","Regen. Status","caution",3,"Insecure","Seedling Composition","BOWA","BOWA"
"711","BOWA",7,"Sorensen Sapling","Regen. Status","acceptable",3,"Insecure","Sorensen Sapling","BOWA","BOWA"
"712","BOWA",8,"Sorensen Seedling","Regen. Status","acceptable",3,"Insecure","Sorensen Seedling","BOWA","BOWA"
"713","BOWA",10,"Tree BA","Native Canopy 
 Trends","nonsign",3,"Insecure","Tree BA","BOWA","BOWA"
"714","BOWA",11,"Tree Density","Native Canopy 
 Trends","nonsign",3,"Insecure","Tree Density","BOWA","BOWA"
"715","BOWA",12,"Sapling BA","Native Canopy 
 Trends","nonsign",3,"Insecure","Sapling BA","BOWA","BOWA"
"716","BOWA",13,"Sapling Density","Native Canopy 
 Trends","nonsign",3,"Insecure","Sapling Density","BOWA","BOWA"
"717","BOWA",14,"Seedling Density","Native Canopy 
 Trends","nonsign",3,"Insecure","Seedling Density","BOWA","BOWA"
"718","BOWA",15,"Stocking Index","Native Canopy 
 Trends","signdec_bad",3,"Insecure","Stocking Index","BOWA","BOWA"
"719","BOWA",16,"Tree BA","Native Subcan. 
 Trends","nonsign",3,"Insecure","Tree BA","BOWA","BOWA"
"720","BOWA",17,"Tree Density","Native Subcan. 
 Trends","nonsign",3,"Insecure","Tree Density","BOWA","BOWA"
"721","BOWA",18,"Sapling BA","Native Subcan. 
 Trends","nonsign",3,"Insecure","Sapling BA","BOWA","BOWA"
"722","BOWA",19,"Sapling Density","Native Subcan. 
 Trends","signdec_bad",3,"Insecure","Sapling Density","BOWA","BOWA"
"723","BOWA",20,"Seedling Density","Native Subcan. 
 Trends","nonsign",3,"Insecure","Seedling Density","BOWA","BOWA"
"724","BOWA",21,"Tree BA","Exotic 
 Trends","notmod",3,"Insecure","Tree BA","BOWA","BOWA"
"725","BOWA",22,"Tree Density","Exotic 
 Trends","notmod",3,"Insecure","Tree Density","BOWA","BOWA"
"726","BOWA",23,"Sapling BA","Exotic 
 Trends","notmod",3,"Insecure","Sapling BA","BOWA","BOWA"
"727","BOWA",24,"Sapling Density","Exotic 
 Trends","notmod",3,"Insecure","Sapling Density","BOWA","BOWA"
"728","BOWA",25,"Seedling Density","Exotic 
 Trends","nonsign",3,"Insecure","Seedling Density","BOWA","BOWA"
"729","NACE",1,"Sapling Density","Regen. Status","critical",3,"Insecure","Sapling Density","NACE","NACE"
"730","NACE",2,"Seedling Density","Regen. Status","caution",3,"Insecure","Seedling Density","NACE","NACE"
"731","NACE",3,"% Stocked Plots","Regen. Status","critical",3,"Insecure","% Stocked Plots","NACE","NACE"
"732","NACE",4,"Stocking Index","Regen. Status","caution",3,"Insecure","Stocking Index","NACE","NACE"
"733","NACE",9,"Deer Browse Impacts","Regen. Status","caution",3,"Insecure","Deer Browse Impacts","NACE","NACE"
"734","NACE",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",3,"Insecure","Flat Tree Diam. Dist.","NACE","NACE"
"735","NACE",5,"Sapling Composition","Regen. Status","caution",3,"Insecure","Sapling Composition","NACE","NACE"
"736","NACE",6,"Seedling Composition","Regen. Status","critical",3,"Insecure","Seedling Composition","NACE","NACE"
"737","NACE",7,"Sorensen Sapling","Regen. Status","acceptable",3,"Insecure","Sorensen Sapling","NACE","NACE"
"738","NACE",8,"Sorensen Seedling","Regen. Status","acceptable",3,"Insecure","Sorensen Seedling","NACE","NACE"
"739","NACE",10,"Tree BA","Native Canopy 
 Trends","nonsign",3,"Insecure","Tree BA","NACE","NACE"
"740","NACE",11,"Tree Density","Native Canopy 
 Trends","nonsign",3,"Insecure","Tree Density","NACE","NACE"
"741","NACE",12,"Sapling BA","Native Canopy 
 Trends","nonsign",3,"Insecure","Sapling BA","NACE","NACE"
"742","NACE",13,"Sapling Density","Native Canopy 
 Trends","nonsign",3,"Insecure","Sapling Density","NACE","NACE"
"743","NACE",14,"Seedling Density","Native Canopy 
 Trends","nonsign",3,"Insecure","Seedling Density","NACE","NACE"
"744","NACE",15,"Stocking Index","Native Canopy 
 Trends","nonsign",3,"Insecure","Stocking Index","NACE","NACE"
"745","NACE",16,"Tree BA","Native Subcan. 
 Trends","signdec_bad",3,"Insecure","Tree BA","NACE","NACE"
"746","NACE",17,"Tree Density","Native Subcan. 
 Trends","nonsign",3,"Insecure","Tree Density","NACE","NACE"
"747","NACE",18,"Sapling BA","Native Subcan. 
 Trends","signinc_good",3,"Insecure","Sapling BA","NACE","NACE"
"748","NACE",19,"Sapling Density","Native Subcan. 
 Trends","nonsign",3,"Insecure","Sapling Density","NACE","NACE"
"749","NACE",20,"Seedling Density","Native Subcan. 
 Trends","nonsign",3,"Insecure","Seedling Density","NACE","NACE"
"750","NACE",21,"Tree BA","Exotic 
 Trends","nonsign",3,"Insecure","Tree BA","NACE","NACE"
"751","NACE",22,"Tree Density","Exotic 
 Trends","nonsign",3,"Insecure","Tree Density","NACE","NACE"
"752","NACE",23,"Sapling BA","Exotic 
 Trends","nonsign",3,"Insecure","Sapling BA","NACE","NACE"
"753","NACE",24,"Sapling Density","Exotic 
 Trends","nonsign",3,"Insecure","Sapling Density","NACE","NACE"
"754","NACE",25,"Seedling Density","Exotic 
 Trends","signinc_bad",3,"Insecure","Seedling Density","NACE","NACE"
"755","ROVA",1,"Sapling Density","Regen. Status","critical",3,"Insecure","Sapling Density","ROVA","ROVA"
"756","ROVA",2,"Seedling Density","Regen. Status","caution",3,"Insecure","Seedling Density","ROVA","ROVA"
"757","ROVA",3,"% Stocked Plots","Regen. Status","critical",3,"Insecure","% Stocked Plots","ROVA","ROVA"
"758","ROVA",4,"Stocking Index","Regen. Status","critical",3,"Insecure","Stocking Index","ROVA","ROVA"
"759","ROVA",9,"Deer Browse Impacts","Regen. Status","caution",3,"Insecure","Deer Browse Impacts","ROVA","ROVA"
"760","ROVA",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",3,"Insecure","Flat Tree Diam. Dist.","ROVA","ROVA"
"761","ROVA",5,"Sapling Composition","Regen. Status","caution",3,"Insecure","Sapling Composition","ROVA","ROVA"
"762","ROVA",6,"Seedling Composition","Regen. Status","caution",3,"Insecure","Seedling Composition","ROVA","ROVA"
"763","ROVA",7,"Sorensen Sapling","Regen. Status","acceptable",3,"Insecure","Sorensen Sapling","ROVA","ROVA"
"764","ROVA",8,"Sorensen Seedling","Regen. Status","acceptable",3,"Insecure","Sorensen Seedling","ROVA","ROVA"
"765","ROVA",10,"Tree BA","Native Canopy 
 Trends","signinc_good",3,"Insecure","Tree BA","ROVA","ROVA"
"766","ROVA",11,"Tree Density","Native Canopy 
 Trends","nonsign",3,"Insecure","Tree Density","ROVA","ROVA"
"767","ROVA",12,"Sapling BA","Native Canopy 
 Trends","nonsign",3,"Insecure","Sapling BA","ROVA","ROVA"
"768","ROVA",13,"Sapling Density","Native Canopy 
 Trends","signdec_bad",3,"Insecure","Sapling Density","ROVA","ROVA"
"769","ROVA",14,"Seedling Density","Native Canopy 
 Trends","signdec_bad",3,"Insecure","Seedling Density","ROVA","ROVA"
"770","ROVA",15,"Stocking Index","Native Canopy 
 Trends","signdec_bad",3,"Insecure","Stocking Index","ROVA","ROVA"
"771","ROVA",16,"Tree BA","Native Subcan. 
 Trends","signdec_bad",3,"Insecure","Tree BA","ROVA","ROVA"
"772","ROVA",17,"Tree Density","Native Subcan. 
 Trends","signdec_bad",3,"Insecure","Tree Density","ROVA","ROVA"
"773","ROVA",18,"Sapling BA","Native Subcan. 
 Trends","nonsign",3,"Insecure","Sapling BA","ROVA","ROVA"
"774","ROVA",19,"Sapling Density","Native Subcan. 
 Trends","nonsign",3,"Insecure","Sapling Density","ROVA","ROVA"
"775","ROVA",20,"Seedling Density","Native Subcan. 
 Trends","nonsign",3,"Insecure","Seedling Density","ROVA","ROVA"
"776","ROVA",21,"Tree BA","Exotic 
 Trends","nonsign",3,"Insecure","Tree BA","ROVA","ROVA"
"777","ROVA",22,"Tree Density","Exotic 
 Trends","nonsign",3,"Insecure","Tree Density","ROVA","ROVA"
"778","ROVA",23,"Sapling BA","Exotic 
 Trends","notmod",3,"Insecure","Sapling BA","ROVA","ROVA"
"779","ROVA",24,"Sapling Density","Exotic 
 Trends","notmod",3,"Insecure","Sapling Density","ROVA","ROVA"
"780","ROVA",25,"Seedling Density","Exotic 
 Trends","nonsign",3,"Insecure","Seedling Density","ROVA","ROVA"
"781","SAGA",1,"Sapling Density","Regen. Status","critical",3,"Insecure","Sapling Density","SAGA","SAGA"
"782","SAGA",2,"Seedling Density","Regen. Status","critical",3,"Insecure","Seedling Density","SAGA","SAGA"
"783","SAGA",3,"% Stocked Plots","Regen. Status","critical",3,"Insecure","% Stocked Plots","SAGA","SAGA"
"784","SAGA",4,"Stocking Index","Regen. Status","caution",3,"Insecure","Stocking Index","SAGA","SAGA"
"785","SAGA",9,"Deer Browse Impacts","Regen. Status","caution",3,"Insecure","Deer Browse Impacts","SAGA","SAGA"
"786","SAGA",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",3,"Insecure","Flat Tree Diam. Dist.","SAGA","SAGA"
"787","SAGA",5,"Sapling Composition","Regen. Status","acceptable",3,"Insecure","Sapling Composition","SAGA","SAGA"
"788","SAGA",6,"Seedling Composition","Regen. Status","caution",3,"Insecure","Seedling Composition","SAGA","SAGA"
"789","SAGA",7,"Sorensen Sapling","Regen. Status","acceptable",3,"Insecure","Sorensen Sapling","SAGA","SAGA"
"790","SAGA",8,"Sorensen Seedling","Regen. Status","acceptable",3,"Insecure","Sorensen Seedling","SAGA","SAGA"
"791","SAGA",10,"Tree BA","Native Canopy 
 Trends","nonsign",3,"Insecure","Tree BA","SAGA","SAGA"
"792","SAGA",11,"Tree Density","Native Canopy 
 Trends","signdec_bad",3,"Insecure","Tree Density","SAGA","SAGA"
"793","SAGA",12,"Sapling BA","Native Canopy 
 Trends","signinc_good",3,"Insecure","Sapling BA","SAGA","SAGA"
"794","SAGA",13,"Sapling Density","Native Canopy 
 Trends","nonsign",3,"Insecure","Sapling Density","SAGA","SAGA"
"795","SAGA",14,"Seedling Density","Native Canopy 
 Trends","nonsign",3,"Insecure","Seedling Density","SAGA","SAGA"
"796","SAGA",15,"Stocking Index","Native Canopy 
 Trends","signdec_bad",3,"Insecure","Stocking Index","SAGA","SAGA"
"797","SAGA",16,"Tree BA","Native Subcan. 
 Trends","nonsign",3,"Insecure","Tree BA","SAGA","SAGA"
"798","SAGA",17,"Tree Density","Native Subcan. 
 Trends","signdec_bad",3,"Insecure","Tree Density","SAGA","SAGA"
"799","SAGA",18,"Sapling BA","Native Subcan. 
 Trends","notmod",3,"Insecure","Sapling BA","SAGA","SAGA"
"800","SAGA",19,"Sapling Density","Native Subcan. 
 Trends","notmod",3,"Insecure","Sapling Density","SAGA","SAGA"
"801","SAGA",20,"Seedling Density","Native Subcan. 
 Trends","nonsign",3,"Insecure","Seedling Density","SAGA","SAGA"
"802","SAGA",21,"Tree BA","Exotic 
 Trends","notmod",3,"Insecure","Tree BA","SAGA","SAGA"
"803","SAGA",22,"Tree Density","Exotic 
 Trends","notmod",3,"Insecure","Tree Density","SAGA","SAGA"
"804","SAGA",23,"Sapling BA","Exotic 
 Trends","notmod",3,"Insecure","Sapling BA","SAGA","SAGA"
"805","SAGA",24,"Sapling Density","Exotic 
 Trends","notmod",3,"Insecure","Sapling Density","SAGA","SAGA"
"806","SAGA",25,"Seedling Density","Exotic 
 Trends","notmod",3,"Insecure","Seedling Density","SAGA","SAGA"
"807","APCO",1,"Sapling Density","Regen. Status","caution",2,"Insecure","Sapling Density","APCO","APCO"
"808","APCO",2,"Seedling Density","Regen. Status","caution",2,"Insecure","Seedling Density","APCO","APCO"
"809","APCO",3,"% Stocked Plots","Regen. Status","critical",2,"Insecure","% Stocked Plots","APCO","APCO"
"810","APCO",4,"Stocking Index","Regen. Status","caution",2,"Insecure","Stocking Index","APCO","APCO"
"811","APCO",9,"Deer Browse Impacts","Regen. Status","caution",2,"Insecure","Deer Browse Impacts","APCO","APCO"
"812","APCO",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",2,"Insecure","Flat Tree Diam. Dist.","APCO","APCO"
"813","APCO",5,"Sapling Composition","Regen. Status","caution",2,"Insecure","Sapling Composition","APCO","APCO"
"814","APCO",6,"Seedling Composition","Regen. Status","caution",2,"Insecure","Seedling Composition","APCO","APCO"
"815","APCO",7,"Sorensen Sapling","Regen. Status","acceptable",2,"Insecure","Sorensen Sapling","APCO","APCO"
"816","APCO",8,"Sorensen Seedling","Regen. Status","critical",2,"Insecure","Sorensen Seedling","APCO","APCO"
"817","APCO",10,"Tree BA","Native Canopy 
 Trends","signinc_good",2,"Insecure","Tree BA","APCO","APCO"
"818","APCO",11,"Tree Density","Native Canopy 
 Trends","nonsign",2,"Insecure","Tree Density","APCO","APCO"
"819","APCO",12,"Sapling BA","Native Canopy 
 Trends","nonsign",2,"Insecure","Sapling BA","APCO","APCO"
"820","APCO",13,"Sapling Density","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Sapling Density","APCO","APCO"
"821","APCO",14,"Seedling Density","Native Canopy 
 Trends","nonsign",2,"Insecure","Seedling Density","APCO","APCO"
"822","APCO",15,"Stocking Index","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Stocking Index","APCO","APCO"
"823","APCO",16,"Tree BA","Native Subcan. 
 Trends","nonsign",2,"Insecure","Tree BA","APCO","APCO"
"824","APCO",17,"Tree Density","Native Subcan. 
 Trends","signdec_bad",2,"Insecure","Tree Density","APCO","APCO"
"825","APCO",18,"Sapling BA","Native Subcan. 
 Trends","signdec_bad",2,"Insecure","Sapling BA","APCO","APCO"
"826","APCO",19,"Sapling Density","Native Subcan. 
 Trends","signdec_bad",2,"Insecure","Sapling Density","APCO","APCO"
"827","APCO",20,"Seedling Density","Native Subcan. 
 Trends","nonsign",2,"Insecure","Seedling Density","APCO","APCO"
"828","APCO",21,"Tree BA","Exotic 
 Trends","notmod",2,"Insecure","Tree BA","APCO","APCO"
"829","APCO",22,"Tree Density","Exotic 
 Trends","notmod",2,"Insecure","Tree Density","APCO","APCO"
"830","APCO",23,"Sapling BA","Exotic 
 Trends","notmod",2,"Insecure","Sapling BA","APCO","APCO"
"831","APCO",24,"Sapling Density","Exotic 
 Trends","notmod",2,"Insecure","Sapling Density","APCO","APCO"
"832","APCO",25,"Seedling Density","Exotic 
 Trends","notmod",2,"Insecure","Seedling Density","APCO","APCO"
"833","FRSP",1,"Sapling Density","Regen. Status","critical",2,"Insecure","Sapling Density","FRSP","FRSP"
"834","FRSP",2,"Seedling Density","Regen. Status","caution",2,"Insecure","Seedling Density","FRSP","FRSP"
"835","FRSP",3,"% Stocked Plots","Regen. Status","critical",2,"Insecure","% Stocked Plots","FRSP","FRSP"
"836","FRSP",4,"Stocking Index","Regen. Status","caution",2,"Insecure","Stocking Index","FRSP","FRSP"
"837","FRSP",9,"Deer Browse Impacts","Regen. Status","caution",2,"Insecure","Deer Browse Impacts","FRSP","FRSP"
"838","FRSP",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",2,"Insecure","Flat Tree Diam. Dist.","FRSP","FRSP"
"839","FRSP",5,"Sapling Composition","Regen. Status","caution",2,"Insecure","Sapling Composition","FRSP","FRSP"
"840","FRSP",6,"Seedling Composition","Regen. Status","caution",2,"Insecure","Seedling Composition","FRSP","FRSP"
"841","FRSP",7,"Sorensen Sapling","Regen. Status","acceptable",2,"Insecure","Sorensen Sapling","FRSP","FRSP"
"842","FRSP",8,"Sorensen Seedling","Regen. Status","acceptable",2,"Insecure","Sorensen Seedling","FRSP","FRSP"
"843","FRSP",10,"Tree BA","Native Canopy 
 Trends","nonsign",2,"Insecure","Tree BA","FRSP","FRSP"
"844","FRSP",11,"Tree Density","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Tree Density","FRSP","FRSP"
"845","FRSP",12,"Sapling BA","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Sapling BA","FRSP","FRSP"
"846","FRSP",13,"Sapling Density","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Sapling Density","FRSP","FRSP"
"847","FRSP",14,"Seedling Density","Native Canopy 
 Trends","nonsign",2,"Insecure","Seedling Density","FRSP","FRSP"
"848","FRSP",15,"Stocking Index","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Stocking Index","FRSP","FRSP"
"849","FRSP",16,"Tree BA","Native Subcan. 
 Trends","signinc_good",2,"Insecure","Tree BA","FRSP","FRSP"
"850","FRSP",17,"Tree Density","Native Subcan. 
 Trends","nonsign",2,"Insecure","Tree Density","FRSP","FRSP"
"851","FRSP",18,"Sapling BA","Native Subcan. 
 Trends","nonsign",2,"Insecure","Sapling BA","FRSP","FRSP"
"852","FRSP",19,"Sapling Density","Native Subcan. 
 Trends","nonsign",2,"Insecure","Sapling Density","FRSP","FRSP"
"853","FRSP",20,"Seedling Density","Native Subcan. 
 Trends","nonsign",2,"Insecure","Seedling Density","FRSP","FRSP"
"854","FRSP",21,"Tree BA","Exotic 
 Trends","notmod",2,"Insecure","Tree BA","FRSP","FRSP"
"855","FRSP",22,"Tree Density","Exotic 
 Trends","notmod",2,"Insecure","Tree Density","FRSP","FRSP"
"856","FRSP",23,"Sapling BA","Exotic 
 Trends","notmod",2,"Insecure","Sapling BA","FRSP","FRSP"
"857","FRSP",24,"Sapling Density","Exotic 
 Trends","notmod",2,"Insecure","Sapling Density","FRSP","FRSP"
"858","FRSP",25,"Seedling Density","Exotic 
 Trends","notmod",2,"Insecure","Seedling Density","FRSP","FRSP"
"859","GARI",1,"Sapling Density","Regen. Status","critical",2,"Insecure","Sapling Density","GARI","GARI"
"860","GARI",2,"Seedling Density","Regen. Status","caution",2,"Insecure","Seedling Density","GARI","GARI"
"861","GARI",3,"% Stocked Plots","Regen. Status","critical",2,"Insecure","% Stocked Plots","GARI","GARI"
"862","GARI",4,"Stocking Index","Regen. Status","caution",2,"Insecure","Stocking Index","GARI","GARI"
"863","GARI",9,"Deer Browse Impacts","Regen. Status","acceptable",2,"Insecure","Deer Browse Impacts","GARI","GARI"
"864","GARI",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",2,"Insecure","Flat Tree Diam. Dist.","GARI","GARI"
"865","GARI",5,"Sapling Composition","Regen. Status","caution",2,"Insecure","Sapling Composition","GARI","GARI"
"866","GARI",6,"Seedling Composition","Regen. Status","caution",2,"Insecure","Seedling Composition","GARI","GARI"
"867","GARI",7,"Sorensen Sapling","Regen. Status","acceptable",2,"Insecure","Sorensen Sapling","GARI","GARI"
"868","GARI",8,"Sorensen Seedling","Regen. Status","acceptable",2,"Insecure","Sorensen Seedling","GARI","GARI"
"869","GARI",10,"Tree BA","Native Canopy 
 Trends","nonsign",2,"Insecure","Tree BA","GARI","GARI"
"870","GARI",11,"Tree Density","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Tree Density","GARI","GARI"
"871","GARI",12,"Sapling BA","Native Canopy 
 Trends","nonsign",2,"Insecure","Sapling BA","GARI","GARI"
"872","GARI",13,"Sapling Density","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Sapling Density","GARI","GARI"
"873","GARI",14,"Seedling Density","Native Canopy 
 Trends","nonsign",2,"Insecure","Seedling Density","GARI","GARI"
"874","GARI",15,"Stocking Index","Native Canopy 
 Trends","nonsign",2,"Insecure","Stocking Index","GARI","GARI"
"875","GARI",16,"Tree BA","Native Subcan. 
 Trends","signdec_bad",2,"Insecure","Tree BA","GARI","GARI"
"876","GARI",17,"Tree Density","Native Subcan. 
 Trends","nonsign",2,"Insecure","Tree Density","GARI","GARI"
"877","GARI",18,"Sapling BA","Native Subcan. 
 Trends","nonsign",2,"Insecure","Sapling BA","GARI","GARI"
"878","GARI",19,"Sapling Density","Native Subcan. 
 Trends","nonsign",2,"Insecure","Sapling Density","GARI","GARI"
"879","GARI",20,"Seedling Density","Native Subcan. 
 Trends","signinc_good",2,"Insecure","Seedling Density","GARI","GARI"
"880","GARI",21,"Tree BA","Exotic 
 Trends","notmod",2,"Insecure","Tree BA","GARI","GARI"
"881","GARI",22,"Tree Density","Exotic 
 Trends","notmod",2,"Insecure","Tree Density","GARI","GARI"
"882","GARI",23,"Sapling BA","Exotic 
 Trends","notmod",2,"Insecure","Sapling BA","GARI","GARI"
"883","GARI",24,"Sapling Density","Exotic 
 Trends","notmod",2,"Insecure","Sapling Density","GARI","GARI"
"884","GARI",25,"Seedling Density","Exotic 
 Trends","notmod",2,"Insecure","Seedling Density","GARI","GARI"
"885","NERI",1,"Sapling Density","Regen. Status","critical",2,"Insecure","Sapling Density","NERI","NERI"
"886","NERI",2,"Seedling Density","Regen. Status","caution",2,"Insecure","Seedling Density","NERI","NERI"
"887","NERI",3,"% Stocked Plots","Regen. Status","critical",2,"Insecure","% Stocked Plots","NERI","NERI"
"888","NERI",4,"Stocking Index","Regen. Status","caution",2,"Insecure","Stocking Index","NERI","NERI"
"889","NERI",9,"Deer Browse Impacts","Regen. Status","acceptable",2,"Insecure","Deer Browse Impacts","NERI","NERI"
"890","NERI",10,"Flat Tree Diam. Dist.","Regen. Status","acceptable",2,"Insecure","Flat Tree Diam. Dist.","NERI","NERI"
"891","NERI",5,"Sapling Composition","Regen. Status","caution",2,"Insecure","Sapling Composition","NERI","NERI"
"892","NERI",6,"Seedling Composition","Regen. Status","caution",2,"Insecure","Seedling Composition","NERI","NERI"
"893","NERI",7,"Sorensen Sapling","Regen. Status","acceptable",2,"Insecure","Sorensen Sapling","NERI","NERI"
"894","NERI",8,"Sorensen Seedling","Regen. Status","acceptable",2,"Insecure","Sorensen Seedling","NERI","NERI"
"895","NERI",10,"Tree BA","Native Canopy 
 Trends","signinc_good",2,"Insecure","Tree BA","NERI","NERI"
"896","NERI",11,"Tree Density","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Tree Density","NERI","NERI"
"897","NERI",12,"Sapling BA","Native Canopy 
 Trends","nonsign",2,"Insecure","Sapling BA","NERI","NERI"
"898","NERI",13,"Sapling Density","Native Canopy 
 Trends","signdec_bad",2,"Insecure","Sapling Density","NERI","NERI"
"899","NERI",14,"Seedling Density","Native Canopy 
 Trends","signinc_good",2,"Insecure","Seedling Density","NERI","NERI"
"900","NERI",15,"Stocking Index","Native Canopy 
 Trends","nonsign",2,"Insecure","Stocking Index","NERI","NERI"
"901","NERI",16,"Tree BA","Native Subcan. 
 Trends","signdec_bad",2,"Insecure","Tree BA","NERI","NERI"
"902","NERI",17,"Tree Density","Native Subcan. 
 Trends","signdec_bad",2,"Insecure","Tree Density","NERI","NERI"
"903","NERI",18,"Sapling BA","Native Subcan. 
 Trends","signdec_bad",2,"Insecure","Sapling BA","NERI","NERI"
